x_c,Cp_upper,Cp_lower
1e-06,13.768988017183656,-56.04414715599576
0.0003953013863490784,-15.922426664847652,-19.43307505375792
0.0015805804926520839,-5.279073027800269,-7.033703065766838
0.003553963149013295,-3.1709439818764835,-4.339925892839788
0.006312329031833319,-2.257742177627319,-3.1336683343971665
0.009851316597681903,-1.7393053171025719,-2.439212463414579
0.014165329979794972,-1.401973362703692,-1.9843796500348467
0.01924754783628979,-1.1632910266877272,-1.6616351674180456
0.02508993413610866,-0.9843916492075213,-1.4195725988257013
0.03168325086563606,-0.8444699325237982,-1.2304200814759736
0.039017072635896655,-0.731358976099905,-1.077830745460741
0.04707980316723842,-0.63746491363509,-0.9515507161204199
0.05585869362543405,-0.5578059221463743,-0.8448248057665098
0.06533986278020876,-0.4889830997868172,-0.7530263744318679
0.07550831895431803,-0.42860340462963337,-0.6728854017319218
0.08634798372847136,-0.374938262434874,-0.6020301744518798
0.09784171736461761,-0.3267124263216075,-0.5387030710819974
0.10997134590739394,-0.28296840219013153,-0.4815777033037285
0.12271768992088494,-0.24297654765837665,-0.42963749227880876
0.13606059481525296,-0.20617376559878753,-0.38209279403628227
0.14997896271528732,-0.17212065663736142,-0.3383229542443238
0.16445078582048162,-0.14047091404808587,-0.2978349189918229
0.17945318120388998,-0.11094903649588757,-0.2602331045184248
0.19496242699473781,-0.08333381698714816,-0.22519708913393155
0.21095399988757585,-0.05744592411126459,-0.19246484666504915
0.22740261391866617,-0.03313843687383429,-0.161819976943068
0.244282260448289,-0.010289548691067178,-0.13308186797256455
0.261566249285747,0.011203109104678644,-0.10609804243982118
0.27922725089204403,0.03142691552051571,-0.08073815608062387
0.29723733959350307,0.05045776263309841,-0.05688926293996553
0.3155680377379961,0.06836282001713187,-0.03445206531320796
0.33419036072396613,0.08520271491831735,-0.013337938687521568
0.35307486283103956,0.10103324431596364,0.006533426188081802
0.37219168377976264,0.11590670772221913,0.02523588456210056
0.391510595946841,0.1298729297137299,0.04283829543829296
0.41100105216122484,0.14298002662813758,0.059405648912219
0.43063223400546596,0.155274961083731,0.07499992124895377
0.45037310054596924,0.1668039199436534,0.08968070469150657
0.47019243741509004,0.1776125452985255,0.10350565054873756
0.49005890616746495,0.1877460434462839,0.11653075767557805
0.509941093832535,0.19724919331568092,0.12881053349930494
0.52980756258491,0.206166273025714,0.14039805087791868
0.5496268994540309,0.21454092108676207,0.15134492101528338
0.5693677659945341,0.2224159469747807,0.16170120019148673
0.5889989478387752,0.22983310433185328,0.17151524603855722
0.608489404053159,0.23683283877763597,0.1808335373827101
0.6278083162202375,0.24345402119296772,0.18970047019696107
0.6469251371689605,0.24973367631140048,0.19815814089617073
0.665809639276034,0.25570671549156093,0.20624612701116812
0.684431962262004,0.26140568161863015,0.2140012741641281
0.7027626604064969,0.26686051317947446,0.2214574972079698
0.720772749107956,0.2720983336621672,0.22864560237056764
0.7384337507142531,0.27714327154033147,0.23559313624828057
0.7557177395517111,0.2820163152136932,0.24232426651629765
0.7725973860813338,0.2867352063891105,0.24885969826288606
0.7890460001124242,0.29131437450344067,0.2552166289104417
0.8050375730052621,0.29576491391636023,0.26140874376159023
0.82054681879611,0.3000946047430388,0.26744625330709365
0.8355492141795184,0.3043079773608693,0.2733359725600896
0.8500210372847126,0.30840641981843064,0.27908144184422023
0.8639394051847471,0.3123883266067842,0.2846830876688653
0.8772823100791152,0.316249286530678,0.29013842157980047
0.8900286540926061,0.3199823067486424,0.29544227418591934
0.9021582826353824,0.32357806944275647,0.30058706093813015
0.9136520162715287,0.3270252170389948,0.3055630756826687
0.924491681045682,0.3303106614330704,0.3103588075330612
0.9346601372197912,0.33341991228923257,0.3149612762071767
0.944141306374566,0.3363374191765931,0.3193563806640267
0.9529201968327616,0.33904692209041204,0.3235292556501565
0.9609829273641034,0.34153180477791534,0.32746463063100417
0.9683167491343639,0.3437754452500066,0.3311471855386954
0.9749100658638914,0.3457615579108195,0.33456189781341955
0.9807524521637103,0.34747452187643935,0.3376943753506977
0.985834670020205,0.34889969027755174,0.3405311701866688
0.9901486834023181,0.3500236756450529,0.3430600680547188
0.9936876709681668,0.3508346068598371,0.3452703493263474
0.9964460368509866,0.3513223535961009,0.34715301729510456
0.9984194195073479,0.351478714702456,0.3487009902755816
0.9996046986136509,0.3512975675318659,0.3499092545547009
0.999999999,0.35069026091884076,0.3506880532325896
