x_c,Cp_upper,Cp_lower
1e-06,-42.81837927658212,-7.911811689992408
0.0003953013863490784,-22.09096312839091,-20.335638933935776
0.0015805804926520839,-7.826323165631906,-6.949008146648622
0.003553963149013295,-4.798767402570589,-4.214276447088937
0.006312329031833319,-3.4538278464071523,-3.015864768022228
0.009851316597681903,-2.682087454888291,-2.3321338817322874
0.014165329979794972,-2.177413379475914,-1.8862102358103365
0.01924754783628979,-1.8195417516460444,-1.5703696812808852
0.02508993413610866,-1.5511737862244783,-1.333583311415388
0.03168325086563606,-1.3414215456379075,-1.1484464711618199
0.039017072635896655,-1.172131775276597,-0.998895890596179
0.04707980316723842,-1.0319308284746391,-0.8748879272319741
0.05585869362543405,-0.9133331576527645,-0.7698237158426967
0.06533986278020876,-0.8112165031924743,-0.6791948658699489
0.07550831895431803,-0.7219637830925053,-0.5998227845413612
0.08634798372847136,-0.6429540401363036,-0.5294080841278008
0.09784171736461761,-0.5722469596322604,-0.46625163725206537
0.10997134590739394,-0.5083799885747137,-0.4090753380179152
0.12271768992088494,-0.45023366011741944,-0.35690318780720337
0.13606059481525296,-0.39693969289041503,-0.30898017867166766
0.14997896271528732,-0.34781674093075154,-0.26471559212727036
0.16445078582048162,-0.3023245010598811,-0.2236424985880126
0.17945318120388998,-0.2600303016142217,-0.1853882676029531
0.19496242699473781,-0.22058436170934242,-0.14965272563595072
0.21095399988757585,-0.18370119310423527,-0.11619173182734299
0.22740261391866617,-0.14914543330744925,-0.0848046632728324
0.244282260448289,-0.11672092981855267,-0.05532477017780399
0.261566249285747,-0.0862622478872119,-0.027611672114961988
0.27922725089204403,-0.05762801223635068,-0.001545476435780891
0.29723733959350307,-0.03069565657738626,0.022977856209145713
0.3155680377379961,-0.005357268510230256,0.04605017415493966
0.33419036072396613,0.018483702337018276,0.06775402913993774
0.35307486283103956,0.040915047770458055,0.08816495683439897
0.37219168377976264,0.06201784958056288,0.10735326116062216
0.391510595946841,0.08186807652235377,0.12538539366007223
0.41100105216122484,0.10053781089523395,0.14232499975319324
0.43063223400546596,0.11809616944091691,0.15823368935830553
0.45037310054596924,0.1346099709680591,0.1731715785941325
0.47019243741509004,0.15014419382091085,0.18719764119580481
0.49005890616746495,0.16476225923044108,0.20036990211579397
0.509941093832535,0.17852617113489805,0.21274550104308604
0.52980756258491,0.1914965388052306,0.22438064987912826
0.5496268994540309,0.20373250524335734,0.23533050527909666
0.5693677659945341,0.21529160160393698,0.24564897499558394
0.5889989478387752,0.22622954564892309,0.2553884747955711
0.608489404053159,0.2366000003474762,0.2645996510449391
0.6278083162202375,0.2464543070849556,0.27333108258295896
0.6469251371689605,0.2558412064707355,0.2816289741783503
0.665809639276034,0.26480655838153894,0.2895368526217354
0.684431962262004,0.27339307160603005,0.2970952753332811
0.7027626604064969,0.2816400522395896,0.3043415602253419
0.720772749107956,0.28958317879674145,0.3113095444425412
0.7384337507142531,0.2972543108501545,0.31802937849617996
0.7557177395517111,0.30468133686364574,0.3245273612123435
0.7725973860813338,0.3118880657596412,0.33082581982275344
0.7890460001124242,0.3188941656500796,0.3369430384465791
0.8050375730052621,0.32571515206807766,0.3428932371454627
0.82054681879611,0.332362426971093,0.3486866026890656
0.8355492141795184,0.3388433687523802,0.35432937115276997
0.8500210372847126,0.3451614725040383,0.3598239614911435
0.8639394051847471,0.35131653883090996,0.3651691582998694
0.8772823100791152,0.3573049086285673,0.370360341104006
0.8900286540926061,0.3631197404200562,0.37538975670141767
0.9021582826353824,0.36875132610237543,0.3802468303546886
0.9136520162715287,0.37418744029391654,0.3849185109720796
0.924491681045682,0.3794137179046764,0.38938964485468097
0.9346601372197912,0.38441405407733137,0.39364337211835937
0.944141306374566,0.3891710202762303,0.3976615395325135
0.9529201968327616,0.39366629003427744,0.40142512325440516
0.9609829273641034,0.39788106770862414,0.4049146547820797
0.9683167491343639,0.4017965135453934,0.408110643401049
0.9749100658638914,0.40539415841019333,0.41099398845889323
0.9807524521637103,0.40865630170484685,0.4135463749677177
0.985834670020205,0.41156638625581127,0.41575064630125275
0.9901486834023181,0.41410934432227947,0.4175911481174465
0.9936876709681668,0.41627190932833835,0.41905403809508324
0.9964460368509866,0.4180428884594746,0.42012755660997275
0.9984194195073479,0.4194133918801043,0.42080225409354155
0.9996046986136509,0.420377015007649,0.4210711714962315
0.999999999,0.42082643656929547,0.42082754041242104
