x_c,Cp_upper,Cp_lower
1e-06,-234.8045010028255,184.07431003625098
0.0003953013863490784,-31.745246197894147,-10.681355864432541
0.0015805804926520839,-12.65155577003997,-2.1237755422405575
0.003553963149013295,-8.013467657719676,-0.9995761919398505
0.006312329031833319,-5.862624777524234,-0.6070678369051472
0.009851316597681903,-4.60683210724631,-0.40738922937426825
0.014165329979794972,-3.7790306696365885,-0.2845929456496614
0.01924754783628979,-3.189988138654419,-0.1999232942725102
0.02508993413610866,-2.747921397674473,-0.13683569996539324
0.03168325086563606,-2.4027844552563904,-0.08708356154333696
0.039017072635896655,-2.124929141018896,-0.04609852485388011
0.04707980316723842,-1.8956667853092966,-0.011151970397316635
0.05585869362543405,-1.7026350876081373,0.01947821411267614
0.06533986278020876,-1.5373355084663638,0.04692413940394058
0.07550831895431803,-1.3937392751237985,0.07195270748993199
0.08634798372847136,-1.2674567981830696,0.09509467391896509
0.09784171736461761,-1.1552212327233327,0.1167226358390071
0.10997134590739394,-1.0545555666371054,0.1371002400444764
0.12271768992088494,-0.9635512578236077,0.15641440989898492
0.13606059481525296,-0.8807170210935256,0.17479714953144287
0.14997896271528732,-0.8048730593498981,0.19234072629187615
0.16445078582048162,-0.7350755146551581,0.20910851500726435
0.17945318120388998,-0.670561488676199,0.22514291945902426
0.19496242699473781,-0.6107083601129968,0.24047127276770364
0.21095399988757585,-0.5550032301271428,0.25511030519556455
0.22740261391866617,-0.5030196684978419,0.26906957191756026
0.244282260448289,-0.4543998078426705,0.2823541078463138
0.261566249285747,-0.4088404146345864,0.29496649463241253
0.27922725089204403,-0.36608195913948455,0.306908470467353
0.29723733959350307,-0.3258999769033121,0.3181821765350716
0.3155680377379961,-0.2880982031686648,0.3287911088133742
0.33419036072396613,-0.2525030950790388,0.3387408265559948
0.35307486283103956,-0.21895945208121703,0.34803945668607406
0.37219168377976264,-0.1873269141097632,0.35669802485094826
0.391510595946841,-0.15747716773509784,0.36473063791752386
0.41100105216122484,-0.12929172782354215,0.37215453847196933
0.43063223400546596,-0.10266019010472055,0.378990048903943
0.45037310054596924,-0.07747887097534467,0.3852604205375363
0.47019243741509004,-0.053649766741005966,0.39099160175772163
0.49005890616746495,-0.031079776638999995,0.396211937985235
0.509941093832535,-0.009680143360135923,0.40095181553812
0.52980756258491,0.010633927898793527,0.40524326078556533
0.5496268994540309,0.029943505046790914,0.4091195054756631
0.5693677659945341,0.0483260479498786,0.4126145286496423
0.5889989478387752,0.06585543534235896,0.41576258510213526
0.608489404053159,0.08260192151143006,0.4185977298809852
0.6278083162202375,0.09863204184593724,0.42115334782197733
0.6469251371689605,0.11400848407885375,0.423461696570232
0.665809639276034,0.12878994006045869,0.42555347094281565
0.684431962262004,0.14303095110614938,0.4274573958331618
0.7027626604064969,0.15678175831795185,0.4291998541469797
0.720772749107956,0.17008816774484278,0.43080455549443986
0.7384337507142531,0.18299143879701446,0.43229225054932
0.7557177395517111,0.19552820294580797,0.43368049513018125
0.7725973860813338,0.20773041841252393,0.4349834671698707
0.7890460001124242,0.21962536526933263,0.43621183882732606
0.8050375730052621,0.2312356841424601,0.4373727050710803
0.82054681879611,0.24257946052224383,0.43846956913791474
0.8355492141795184,0.2536703555502361,0.43950238435491407
0.8500210372847126,0.26451778307495954,0.4404676509202222
0.8639394051847471,0.27512713175163306,0.4413585653791463
0.8772823100791152,0.285500030013654,0.4421652197189193
0.8900286540926061,0.2956346508725678,0.44287484624890605
0.9021582826353824,0.30552605271465316,0.44347210374241086
0.9136520162715287,0.3151665515640199,0.4439393997019762
0.924491681045682,0.32454611967965097,0.4442572430797064
0.9346601372197912,0.3336528048516776,0.44440462134401315
0.944141306374566,0.3424731643666727,0.4443593954420711
0.9529201968327616,0.3509927073235747,0.4440987059651079
0.9609829273641034,0.3591963388046183,0.44359938368608554
0.9683167491343639,0.36706879933928743,0.442838357607155
0.9749100658638914,0.3745950931423435,0.44179305372674305
0.9807524521637103,0.38176089875905733,0.4404417779135072
0.985834670020205,0.38855295600588297,0.43876407655118105
0.9901486834023181,0.3949594234488608,0.4367410689908652
0.9936876709681668,0.4009702011112417,0.4343557463121799
0.9964460368509866,0.40657721363173466,0.4315932314377127
0.9984194195073479,0.41177464970619965,0.4284409962674462
0.9996046986136509,0.41655915432044516,0.4248890321834354
0.999999999,0.4208203654321047,0.4208336115496118
