x_c,Cp_upper,Cp_lower
1e-06,-104.1764826219991,70.35635531094943
0.0003953013863490784,-18.530511173580063,-9.753890201304394
0.0015805804926520839,-7.118397984885053,-2.7318228899686328
0.003553963149013295,-4.4655753385906385,-1.5431205611823786
0.006312329031833319,-3.2514719007721036,-1.061656508847485
0.009851316597681903,-2.5462910450968685,-0.7965231793168515
0.014165329979794972,-2.082549064259359,-0.6265333459314724
0.01924754783628979,-1.7529006535552067,-0.5070403017294113
0.02508993413610866,-1.5055618862360145,-0.4176095121905644
0.03168325086563606,-1.3123936917901284,-0.34751831940968975
0.039017072635896655,-1.1567656003253028,-0.29058617692321287
0.04707980316723842,-1.0282135050088674,-0.24299899879554254
0.05585869362543405,-0.9198258956903238,-0.20227868663998488
0.06533986278020876,-0.8268578829937865,-0.16674969638115966
0.07550831895431803,-0.7459480189224827,-0.13524302616676181
0.08634798372847136,-0.6746522647759587,-0.10692248473344429
0.09784171736461761,-0.6111545049119296,-0.08117789301095474
0.10997134590739394,-0.5540800685895395,-0.05755681580554722
0.12271768992088494,-0.5023717967504141,-0.03571943519933388
0.13606059481525296,-0.4552054094008955,-0.015407838307158722
0.14997896271528732,-0.41193031636137767,0.003575427656028224
0.16445078582048162,-0.3720273393956359,0.021382672963706745
0.17945318120388998,-0.3350779414338956,0.03813222862244747
0.19496242699473781,-0.30074145263191054,0.05391672773504788
0.21095399988757585,-0.2687379615027562,0.06880934488170518
0.22740261391866617,-0.23883529061330266,0.08286855955978156
0.244282260448289,-0.21083896576732425,0.09614183243641922
0.261566249285747,-0.1845844127646817,0.10866846609656786
0.27922725089204403,-0.15993083572546818,0.12048184327738076
0.29723733959350307,-0.13675638208907676,0.13161118184358306
0.3155680377379961,-0.11495430478135513,0.14208290854449443
0.33419036072396613,-0.09442990651498087,0.15192172749961644
0.35307486283103956,-0.07509810445823357,0.16115144086147098
0.37219168377976264,-0.05688149203642015,0.16979556586387626
0.391510595946841,-0.03970880278348765,0.1778777829051047
0.41100105216122484,-0.023513701928756556,0.18542224236103988
0.43063223400546596,-0.008233846860397562,0.19245375272654558
0.45037310054596924,0.006189830788880649,0.1989978689192477
0.47019243741509004,0.01981365990167032,0.2050808967761401
0.49005890616746495,0.03269161323536257,0.21072982766212717
0.509941093832535,0.04487556595552472,0.21597221549646467
0.52980756258491,0.05641545187670914,0.22083600724619734
0.5496268994540309,0.0673593367514692,0.2253493369301659
0.5693677659945341,0.07775342538738954,0.2295402923456244
0.5889989478387752,0.08764201728154423,0.23343666301478433
0.608489404053159,0.09706742372048023,0.23706567720779487
0.6278083162202375,0.10606985781096318,0.24045373530097985
0.6469251371689605,0.11468730761399161,0.2436261461520659
0.665809639276034,0.12295540140060086,0.24660687260158293
0.684431962262004,0.13090727299497623,0.24941829163123136
0.7027626604064969,0.13857343419059706,0.25208097411935865
0.720772749107956,0.1459816602985952,0.25461348852759397
0.7384337507142531,0.1531568940003814,0.2570322322305087
0.7557177395517111,0.1601211718202516,0.2593512935637405
0.7725973860813338,0.16689357670301758,0.2615823470185787
0.7890460001124242,0.1734902193743042,0.26373458335680144
0.8050375730052621,0.17992425037771753,0.26581467576464257
0.82054681879611,0.18620590392512126,0.26782678251498415
0.8355492141795184,0.19234257396740884,0.26977258596935794
0.8500210372847126,0.19833892219729785,0.27165136713282395
0.8639394051847471,0.20419701703786097,0.27346011438265816
0.8772823100791152,0.20991650205559426,0.2751936644327881
0.8900286540926061,0.2154947916704208,0.27684487307722844
0.9021582826353824,0.22092729152157153,0.2784048127831372
0.9136520162715287,0.22620764039325766,0.27986299378407276
0.924491681045682,0.23132797021144078,0.28120760496146385
0.9346601372197912,0.2362791802959934,0.2824257705011332
0.944141306374566,0.24105122179554014,0.2835038180769562
0.9529201968327616,0.24563338804590815,0.28442755414654697
0.9609829273641034,0.2500146064799288,0.2851825418472068
0.9683167491343639,0.25418372767634156,0.2857543769546197
0.9749100658638914,0.25812980716794576,0.2861289574114455
0.9807524521637103,0.26184237573367797,0.286292742048032
0.985834670020205,0.26531169407208444,0.28623299429929194
0.9901486834023181,0.2685289879919911,0.28593800696782623
0.9936876709681668,0.2714866605576117,0.2853973043913359
0.9964460368509866,0.2741784779802369,0.2846018187327278
0.9984194195073479,0.2765997264576221,0.28354403752480817
0.9996046986136509,0.2787473376131702,0.2822181200560829
0.999999999,0.2805485660527582,0.28055408526838616
